2025-09-04 21:34:33, 26.44

2025-09-04 21:34:38, 26.65

2025-09-04 21:34:43, 27.24

2025-09-04 21:34:48, 28.60

2025-09-04 21:34:53, 26.51

2025-09-04 21:34:58, 27.27

2025-09-04 21:35:03, 20.29

2025-09-04 21:35:08, 29.15

2025-09-04 21:35:13, 21.90

2025-09-04 21:35:18, 21.53

2025-09-04 21:35:23, 29.92

2025-09-04 21:35:28, 23.89

2025-09-04 21:35:33, 24.37

2025-09-04 21:35:38, 25.00

2025-09-04 21:35:43, 21.44

2025-09-04 21:35:48, 23.81

2025-09-04 21:35:53, 27.44

2025-09-04 21:35:58, 22.78

2025-09-04 21:36:03, 26.52

2025-09-04 21:36:08, 27.82

2025-09-04 21:36:13, 21.63

2025-09-04 21:36:18, 23.03

2025-09-04 21:36:23, 29.85

2025-09-04 21:36:28, 24.09

2025-09-04 21:36:33, 23.33

2025-09-04 21:36:38, 21.26

2025-09-04 21:36:43, 20.09

2025-09-04 21:36:48, 26.62

2025-09-04 21:36:53, 24.83

2025-09-04 21:36:58, 29.52

2025-09-04 21:37:03, 25.24

2025-09-04 21:37:08, 27.30

2025-09-04 21:37:13, 22.34

2025-09-04 21:37:18, 21.40

2025-09-04 21:37:23, 26.51

2025-09-04 21:37:28, 21.84

2025-09-04 21:37:33, 20.57

2025-09-04 21:37:38, 26.84

2025-09-04 21:37:43, 21.02

2025-09-04 21:37:48, 22.03

2025-09-04 21:37:53, 22.26

2025-09-04 21:37:58, 23.78

2025-09-04 21:38:03, 21.14

2025-09-04 21:38:08, 22.52

2025-09-04 21:38:13, 22.30

2025-09-04 21:38:18, 27.47

2025-09-04 21:38:23, 27.62

2025-09-04 21:38:28, 29.19

2025-09-04 21:38:33, 24.49

2025-09-04 21:38:38, 22.30

2025-09-04 21:38:43, 23.57

2025-09-04 21:38:48, 25.22

2025-09-04 21:38:53, 29.67

2025-09-04 21:38:58, 26.56

2025-09-04 21:39:03, 28.06

2025-09-04 21:39:08, 29.46

2025-09-04 21:39:13, 26.56

2025-09-04 21:39:18, 29.27

2025-09-04 21:39:23, 26.04

2025-09-04 21:39:28, 22.38

2025-09-04 21:39:33, 23.92

2025-09-04 21:39:38, 24.04

2025-09-04 21:39:43, 23.30

2025-09-04 21:39:48, 24.16

2025-09-04 21:39:53, 20.78

2025-09-04 21:39:58, 23.91

2025-09-04 21:40:03, 27.59

2025-09-04 21:40:08, 29.38

2025-09-04 21:40:13, 26.75

2025-09-04 21:40:18, 21.89

2025-09-04 21:40:23, 22.39

2025-09-04 21:40:28, 20.81

2025-09-04 21:40:33, 20.79

2025-09-04 21:40:38, 21.70

2025-09-04 21:40:43, 23.66

2025-09-04 21:40:48, 26.11

2025-09-04 21:40:53, 28.14

2025-09-04 21:40:58, 29.57

2025-09-04 21:41:03, 29.40

2025-09-04 21:41:08, 26.57

2025-09-04 21:41:13, 29.56

2025-09-04 21:41:18, 29.24

2025-09-04 21:41:23, 27.53

2025-09-04 21:41:28, 23.48

2025-09-04 21:41:33, 28.48

2025-09-04 21:41:38, 21.59

2025-09-04 21:41:43, 27.95

2025-09-04 21:41:48, 23.22

2025-09-04 21:41:53, 26.33

2025-09-04 21:41:58, 29.94

2025-09-04 21:42:03, 26.86

2025-09-04 21:42:08, 22.88

2025-09-04 21:42:13, 23.08

2025-09-04 21:42:18, 24.72

2025-09-04 21:42:23, 25.80

2025-09-04 21:42:28, 25.45

2025-09-04 21:42:33, 28.19

2025-09-04 21:42:38, 22.31

2025-09-04 21:42:43, 22.40

2025-09-04 21:42:48, 21.34

2025-09-04 21:42:53, 24.14

2025-09-04 21:42:58, 25.75

2025-09-04 21:43:03, 25.56

2025-09-04 21:43:08, 23.01

2025-09-04 21:43:13, 25.08

2025-09-04 21:43:18, 21.17

2025-09-04 21:43:23, 21.48

2025-09-04 21:43:28, 23.85

2025-09-04 21:43:33, 21.77

2025-09-04 21:43:38, 27.94

2025-09-04 21:43:43, 21.99

2025-09-04 21:43:48, 28.30

2025-09-04 21:43:53, 26.02

2025-09-04 21:43:58, 26.54

2025-09-04 21:44:03, 21.14

2025-09-04 21:44:08, 21.94

2025-09-04 21:44:13, 27.39

2025-09-04 21:44:18, 20.07

2025-09-04 21:44:23, 27.74

2025-09-04 21:44:28, 28.85

2025-09-04 21:44:33, 29.41

2025-09-04 21:44:38, 24.62

2025-09-04 21:44:43, 22.41

2025-09-04 21:44:49, 27.78

2025-09-04 21:44:54, 24.47

2025-09-04 21:44:59, 23.55

2025-09-04 21:45:04, 26.19

2025-09-04 21:45:09, 29.71

2025-09-04 21:45:14, 23.25

2025-09-04 21:45:19, 20.18

2025-09-04 21:45:24, 21.12

2025-09-04 21:45:29, 23.09

2025-09-04 21:45:34, 20.64

2025-09-04 21:45:39, 22.30

2025-09-04 21:45:44, 21.48

2025-09-04 21:45:49, 22.61

2025-09-04 21:45:54, 22.94

2025-09-04 21:45:59, 29.30

2025-09-04 21:46:04, 27.90

2025-09-04 21:46:09, 25.78

2025-09-04 21:46:14, 20.25

2025-09-04 21:46:19, 27.38

2025-09-04 21:46:24, 28.86

2025-09-04 21:46:29, 21.30

2025-09-04 21:46:34, 25.05

2025-09-04 21:46:39, 28.05

2025-09-04 21:46:44, 24.06

2025-09-04 21:46:49, 29.56

2025-09-04 21:46:54, 25.19

2025-09-04 21:46:59, 28.95

2025-09-04 21:47:04, 22.02

2025-09-04 21:47:09, 26.65

2025-09-04 21:47:14, 26.97

2025-09-04 21:47:19, 28.06

2025-09-04 21:47:24, 23.35

2025-09-04 21:47:29, 29.17

2025-09-04 21:47:34, 28.65

2025-09-04 21:47:39, 28.83

2025-09-04 21:47:44, 26.42

2025-09-04 21:47:49, 20.12

2025-09-04 21:47:54, 22.08

2025-09-04 21:47:59, 29.93

2025-09-04 21:48:04, 24.05

2025-09-04 21:48:09, 22.74

2025-09-04 21:48:14, 24.07

2025-09-04 21:48:19, 27.01

2025-09-04 21:48:24, 26.84

2025-09-04 21:48:29, 24.99

2025-09-04 21:48:34, 23.61

2025-09-04 21:48:39, 21.85

2025-09-04 21:48:44, 23.69

2025-09-04 21:48:49, 25.56

2025-09-04 21:48:54, 24.44

2025-09-04 21:48:59, 24.77

2025-09-04 21:49:04, 28.46

2025-09-04 21:49:09, 24.21

2025-09-04 21:49:14, 24.37

2025-09-04 21:49:19, 27.29

2025-09-04 21:49:24, 24.44

2025-09-04 21:49:29, 27.87

2025-09-04 21:49:34, 25.94

2025-09-04 21:49:39, 27.74

2025-09-04 21:49:44, 21.90

2025-09-04 21:49:49, 25.76

2025-09-04 21:49:54, 28.48

2025-09-04 21:49:59, 22.53

2025-09-04 21:50:04, 21.10

2025-09-04 21:50:09, 21.97

2025-09-04 21:50:14, 28.35

2025-09-04 21:50:19, 28.03

2025-09-04 21:50:24, 21.76

2025-09-04 21:50:29, 27.83

2025-09-04 21:50:34, 29.83

2025-09-04 21:50:39, 25.45

2025-09-04 21:50:44, 21.92

2025-09-04 21:50:49, 24.71

2025-09-04 21:50:54, 26.88

2025-09-04 21:50:59, 26.46

2025-09-04 21:51:04, 24.61

2025-09-04 21:51:09, 27.83

2025-09-04 21:51:14, 26.42

2025-09-04 21:51:19, 27.21

2025-09-04 21:51:24, 25.31

2025-09-04 21:51:29, 29.99

2025-09-04 21:51:34, 27.64

2025-09-04 21:51:39, 20.94

2025-09-04 21:51:44, 25.27

2025-09-04 21:51:49, 28.62

2025-09-04 21:51:54, 24.00

2025-09-04 21:51:59, 20.55

2025-09-04 21:52:04, 28.16

2025-09-04 21:52:09, 21.64

2025-09-04 21:52:14, 24.71

2025-09-04 21:52:19, 21.67

2025-09-04 21:52:24, 22.08

2025-09-04 21:52:29, 29.01

2025-09-04 21:52:34, 29.96

2025-09-04 21:52:39, 22.12

2025-09-04 21:52:44, 25.74

2025-09-04 21:52:49, 27.72

2025-09-04 21:52:54, 29.35

2025-09-04 21:52:59, 24.58

2025-09-04 21:53:04, 20.86

2025-09-04 21:53:09, 28.94

2025-09-04 21:53:14, 20.51

2025-09-04 21:53:19, 23.98

2025-09-04 21:53:24, 21.37

2025-09-04 21:53:29, 25.63

2025-09-04 21:53:34, 23.69

2025-09-04 21:53:39, 28.65

2025-09-04 21:53:44, 21.98

2025-09-04 21:53:49, 21.21

2025-09-04 21:53:54, 26.31

2025-09-04 21:53:59, 27.62

2025-09-04 21:54:04, 27.89

